DonationID,DonorID,DonationDate,Quantity,StaffID
3557,D63,2023-11-27,369,S259
3558,D18241,2020-12-30,472,S410
3559,D16649,2023-12-12,412,S169
3560,D4718,2021-09-08,460,S478
3561,D4223,2024-06-01,453,S361
3562,D9124,2022-04-05,472,S146
3563,D11103,2020-01-11,477,S245
3564,D369,2022-02-04,319,S117
3565,D13285,2024-03-05,336,S358
3566,D5824,2021-09-26,342,S145
3567,D19302,2023-06-07,448,S311
3568,D9781,2023-03-02,486,S431
3569,D12478,2024-07-05,377,S110
3570,D3615,2022-08-29,461,S43
3571,D3555,2021-02-25,464,S86
3572,D7127,2022-06-06,477,S317
3573,D11317,2024-07-07,392,S66
3574,D14103,2021-04-19,344,S397
3575,D16667,2024-09-05,448,S452
3576,D19472,2023-12-04,438,S235
3577,D1325,2023-11-11,460,S31
3578,D16591,2022-11-01,433,S165
3579,D14089,2020-07-19,322,S375
3580,D5735,2020-01-07,396,S451
3581,D6529,2023-03-13,499,S303
3582,D3874,2024-12-05,364,S424
3583,D9127,2024-04-14,381,S37
3584,D6437,2021-06-23,463,S167
3585,D10953,2024-06-01,387,S398
3586,D2710,2020-05-07,431,S56
3587,D310,2020-03-31,379,S19
3588,D10748,2022-08-14,368,S479
3589,D11961,2022-08-30,427,S106
3590,D2820,2024-05-25,313,S394
3591,D17986,2024-09-07,352,S143
3592,D3925,2021-02-21,484,S260
3593,D14364,2022-07-11,336,S34
3594,D5904,2022-12-14,442,S73
3595,D14628,2021-04-19,301,S231
3596,D8253,2023-03-06,423,S125
3597,D10749,2024-05-23,424,S354
3598,D17591,2020-04-01,485,S319
3599,D13649,2022-11-29,397,S231
3600,D9233,2020-11-14,448,S347
3601,D15571,2023-10-09,336,S305
3602,D5282,2020-03-07,398,S75
3603,D11569,2020-08-19,416,S318
3604,D19009,2021-09-25,453,S214
3605,D15285,2023-05-17,469,S26
3606,D11439,2024-01-27,416,S350
3607,D17187,2022-01-04,489,S362
3608,D13823,2024-01-26,394,S88
3609,D5731,2024-11-15,331,S106
3610,D8545,2022-06-11,385,S203
3611,D6950,2023-08-27,408,S157
3612,D7029,2020-08-06,472,S459
3613,D7359,2021-05-26,300,S478
3614,D7834,2024-11-01,471,S171
3615,D17458,2022-07-17,365,S305
3616,D6029,2022-02-02,386,S301
3617,D17359,2022-09-27,414,S274
3618,D17901,2023-06-04,499,S305
3619,D10807,2020-09-01,493,S328
3620,D2355,2022-09-18,498,S131
3621,D7941,2020-12-13,305,S416
3622,D7225,2020-10-01,489,S99
3623,D5133,2022-06-15,341,S228
3624,D2539,2022-04-27,420,S408
3625,D3598,2021-10-18,497,S265
3626,D12419,2022-12-14,306,S365
3627,D15849,2023-10-06,422,S291
3628,D872,2020-01-10,414,S407
3629,D19589,2021-05-18,490,S170
3630,D6310,2021-04-03,358,S448
3631,D13005,2020-05-17,462,S258
3632,D11550,2023-05-03,349,S470
3633,D3289,2024-05-24,456,S180
3634,D4767,2024-01-18,485,S48
3635,D3344,2024-09-13,344,S36
3636,D12685,2020-01-10,448,S97
3637,D10844,2020-07-13,315,S238
3638,D19904,2020-12-05,461,S217
3639,D11167,2024-12-25,486,S455
3640,D11129,2021-01-26,318,S58
3641,D2908,2020-03-04,388,S498
3642,D19411,2020-09-22,420,S373
3643,D15690,2021-11-05,373,S359
3644,D3839,2024-06-20,354,S392
3645,D306,2022-10-20,378,S50
3646,D2519,2024-04-07,416,S478
3647,D11997,2023-09-17,481,S345
3648,D18795,2022-06-14,465,S367
3649,D11447,2022-05-12,346,S236
3650,D13431,2023-11-03,429,S469
3651,D5867,2023-03-02,454,S439
3652,D17362,2021-02-15,492,S7
3653,D4494,2024-10-03,482,S302
3654,D1769,2024-05-08,317,S83
3655,D14234,2021-03-13,475,S367
3656,D11366,2020-11-12,385,S436
3657,D17777,2023-11-15,340,S311
3658,D7361,2023-02-17,434,S495
3659,D18911,2021-07-31,442,S276
3660,D6356,2023-03-11,377,S77
3661,D5071,2023-10-13,446,S499
3662,D11077,2020-11-19,454,S105
3663,D14274,2024-03-22,363,S169
3664,D12742,2022-04-17,376,S349
3665,D13218,2021-04-15,314,S294
3666,D14298,2020-01-03,445,S314
3667,D17493,2023-04-30,362,S153
3668,D601,2024-03-18,450,S22
3669,D10909,2024-01-16,366,S386
3670,D19364,2020-11-16,442,S280
3671,D10484,2021-11-21,500,S136
3672,D19471,2021-07-18,490,S98
3673,D15271,2022-01-03,472,S192
3674,D5477,2024-02-04,491,S343
3675,D6446,2023-03-08,439,S312
3676,D17597,2022-09-06,432,S479
3677,D2764,2024-11-17,412,S147
3678,D8494,2023-11-15,431,S338
3679,D19167,2021-02-15,400,S213
3680,D5537,2023-11-29,451,S282
3681,D14313,2022-08-19,433,S1
3682,D3705,2023-03-24,484,S226
3683,D16674,2021-02-04,471,S252
3684,D12609,2022-11-24,464,S355
3685,D5974,2020-12-28,433,S295
3686,D909,2021-04-18,361,S204
3687,D7459,2020-06-09,480,S367
3688,D1421,2023-09-25,385,S128
3689,D17353,2024-01-26,462,S356
3690,D17071,2021-06-09,321,S408
3691,D6888,2024-08-22,345,S204
3692,D4324,2020-08-16,436,S26
3693,D8364,2022-02-23,361,S437
3694,D18486,2022-10-30,389,S369
3695,D9608,2022-03-26,353,S485
3696,D18983,2023-07-30,382,S89
3697,D10283,2021-12-28,458,S36
3698,D3648,2023-04-14,451,S475
3699,D3391,2022-07-09,486,S78
3700,D11712,2023-05-30,469,S467
3701,D16071,2023-03-30,354,S74
3702,D12306,2024-12-01,407,S309
3703,D13329,2024-01-13,367,S81
3704,D16665,2021-01-10,365,S18
3705,D13604,2023-05-25,469,S105
3706,D658,2022-01-15,359,S263
3707,D6469,2020-03-01,424,S354
3708,D9682,2024-09-11,301,S212
3709,D14466,2022-08-24,414,S404
3710,D8351,2020-02-11,420,S282
3711,D6191,2024-09-27,317,S123
3712,D500,2021-12-02,470,S495
3713,D16464,2022-06-18,300,S117
3714,D6131,2023-08-13,422,S18
3715,D5667,2024-12-14,488,S142
3716,D16328,2023-03-17,413,S6
3717,D4188,2021-01-23,461,S95
3718,D17358,2024-06-23,444,S96
3719,D15499,2022-01-30,333,S352
3720,D2852,2023-08-03,348,S451
3721,D1886,2020-04-27,311,S339
3722,D541,2020-05-08,485,S74
3723,D8997,2023-06-06,315,S358
3724,D15613,2024-06-29,434,S469
3725,D2374,2024-09-21,466,S311
3726,D17914,2021-03-09,427,S430
3727,D16067,2023-07-27,315,S326
3728,D9807,2020-09-28,343,S438
3729,D1957,2020-03-24,400,S334
3730,D16899,2022-07-29,384,S132
3731,D5250,2024-06-30,300,S119
3732,D9468,2024-10-27,474,S426
3733,D19723,2023-04-07,368,S220
3734,D11394,2024-07-03,334,S393
3735,D4046,2023-08-14,499,S190
3736,D8979,2022-08-26,363,S44
3737,D13793,2020-12-07,381,S125
3738,D5315,2020-01-04,459,S156
3739,D13894,2024-11-21,422,S451
3740,D2091,2022-01-22,378,S319
3741,D10533,2022-07-27,371,S65
3742,D5483,2020-12-27,371,S422
3743,D14480,2022-12-14,354,S83
3744,D1916,2024-04-11,321,S81
3745,D16295,2020-01-20,500,S356
3746,D15210,2023-06-23,381,S417
3747,D16774,2023-02-21,445,S318
3748,D16908,2023-06-28,345,S422
3749,D6456,2023-12-08,423,S168
3750,D2926,2024-12-19,373,S165
3751,D18667,2020-09-09,446,S308
3752,D6447,2020-07-16,392,S361
3753,D13947,2020-07-16,362,S403
3754,D2684,2024-03-23,358,S356
3755,D3143,2022-02-20,360,S253
3756,D17768,2023-11-10,433,S142
3757,D2153,2021-07-27,398,S255
3758,D10069,2023-05-05,419,S358
3759,D17901,2022-12-03,340,S411
3760,D3571,2020-08-04,349,S66
3761,D13100,2024-12-17,399,S141
3762,D4733,2020-07-16,419,S271
3763,D4509,2023-04-18,434,S471
3764,D1205,2024-09-14,326,S109
3765,D13829,2023-03-26,499,S389
3766,D14030,2021-05-08,462,S110
3767,D18606,2020-05-10,339,S468
3768,D7367,2022-10-31,334,S237
3769,D14824,2020-04-03,440,S41
3770,D16031,2023-04-15,348,S59
3771,D8157,2024-05-12,479,S38
3772,D13191,2024-06-18,325,S449
3773,D7763,2020-05-13,312,S118
3774,D13081,2022-05-30,344,S356
3775,D3772,2020-07-03,349,S173
3776,D2314,2022-09-07,384,S415
3777,D14330,2022-12-18,408,S44
3778,D8488,2024-04-17,329,S349
3779,D12027,2021-09-28,303,S163
3780,D9949,2020-12-07,406,S87
3781,D8796,2022-11-28,329,S168
3782,D13476,2024-05-16,374,S345
3783,D5302,2023-06-07,439,S432
3784,D12242,2024-05-22,466,S315
3785,D7309,2022-03-09,305,S106
3786,D19874,2024-09-22,397,S434
3787,D16438,2023-10-23,383,S344
3788,D16727,2020-07-23,345,S456
3789,D880,2020-08-02,413,S264
3790,D814,2024-03-05,346,S146
3791,D9858,2022-06-27,350,S210
3792,D9832,2020-03-25,407,S418
3793,D7051,2023-05-25,347,S270
3794,D8372,2023-09-30,345,S440
3795,D17929,2020-10-20,386,S489
3796,D18562,2022-10-29,305,S41
3797,D6023,2021-08-22,393,S70
3798,D13433,2021-05-25,436,S21
3799,D14418,2021-08-04,457,S232
3800,D5176,2024-11-14,374,S337
3801,D15801,2020-10-22,328,S73
3802,D9315,2020-07-20,326,S35
3803,D5453,2021-11-02,325,S385
3804,D4593,2024-01-11,432,S304
3805,D15849,2021-07-15,319,S135
3806,D9076,2020-12-03,457,S211
3807,D9045,2023-09-24,326,S485
3808,D13526,2024-01-22,381,S393
3809,D18669,2024-06-03,409,S182
3810,D17420,2024-05-20,427,S191
3811,D3031,2022-12-09,332,S71
3812,D5502,2021-07-03,311,S24
3813,D9956,2021-03-27,465,S335
3814,D7529,2021-06-26,376,S294
3815,D12931,2024-02-04,484,S408
3816,D7955,2023-07-30,337,S463
3817,D10090,2020-06-03,401,S182
3818,D149,2021-10-04,494,S463
3819,D15137,2023-08-07,387,S471
3820,D1236,2022-03-08,350,S8
3821,D3514,2021-07-02,484,S485
3822,D4543,2024-10-03,483,S40
3823,D7029,2024-12-13,498,S470
3824,D6054,2020-03-04,472,S383
3825,D8352,2021-09-29,303,S187
3826,D18710,2022-08-02,480,S283
3827,D10315,2021-05-03,399,S89
3828,D3303,2020-06-28,325,S406
3829,D19816,2020-06-24,428,S314
3830,D186,2023-09-26,324,S234
3831,D4269,2022-01-12,406,S422
3832,D731,2023-02-08,359,S482
3833,D15946,2024-09-15,349,S316
3834,D3821,2021-12-05,444,S302
3835,D7501,2022-11-13,302,S437
3836,D6572,2020-11-16,452,S28
3837,D19180,2022-06-16,317,S413
3838,D6523,2024-01-24,354,S209
3839,D9264,2024-03-19,372,S250
3840,D13402,2023-04-27,490,S89
3841,D90,2021-03-20,364,S158
3842,D9757,2021-09-04,364,S82
3843,D15364,2023-09-22,460,S40
3844,D10220,2023-02-08,357,S230
3845,D456,2023-03-03,469,S6
3846,D8331,2020-03-15,436,S43
3847,D18683,2020-09-26,385,S139
3848,D4731,2021-05-23,401,S304
3849,D18980,2020-10-09,356,S450
3850,D10586,2024-12-26,303,S339
3851,D10955,2024-06-07,446,S308
3852,D2547,2020-09-14,373,S10
3853,D16910,2023-11-27,475,S135
3854,D7508,2023-02-06,402,S331
3855,D18453,2022-09-03,318,S5
3856,D1483,2022-12-01,356,S323
3857,D4145,2024-08-20,488,S336
3858,D16485,2023-02-11,341,S181
3859,D16177,2021-10-21,455,S350
3860,D8246,2024-12-18,382,S275
3861,D1777,2021-08-26,481,S449
3862,D6733,2022-07-15,447,S409
3863,D6832,2021-11-04,442,S159
3864,D7428,2023-01-20,359,S352
3865,D9603,2021-05-12,376,S457
3866,D1701,2023-09-02,405,S297
3867,D7045,2023-03-13,421,S356
3868,D13874,2021-12-28,436,S33
3869,D1302,2022-07-09,308,S139
3870,D10725,2020-09-28,351,S358
3871,D8851,2022-08-16,365,S122
3872,D17044,2023-12-16,342,S344
3873,D3748,2024-01-18,397,S133
3874,D12379,2024-01-06,412,S484
3875,D607,2020-12-16,478,S378
3876,D6808,2021-07-28,305,S371
3877,D9674,2022-09-27,397,S9
3878,D19753,2023-02-05,327,S498
3879,D19086,2021-02-20,319,S6
3880,D17448,2021-10-16,418,S449
3881,D16474,2023-07-31,460,S204
3882,D7707,2024-04-10,434,S64
3883,D7973,2021-12-03,431,S377
3884,D15926,2022-01-10,464,S264
3885,D6956,2020-03-14,392,S412
3886,D1279,2020-02-25,437,S411
3887,D19303,2020-01-09,397,S156
3888,D7365,2021-09-21,365,S92
3889,D16250,2022-12-07,490,S210
3890,D7602,2022-08-20,392,S324
3891,D15722,2021-02-27,399,S374
3892,D3482,2021-08-01,342,S439
3893,D10530,2023-05-22,477,S471
3894,D17825,2021-04-10,425,S368
3895,D1535,2021-03-11,415,S371
3896,D17468,2023-10-15,381,S259
3897,D6515,2022-09-28,408,S454
3898,D3212,2022-02-22,484,S206
3899,D11587,2021-07-08,438,S364
3900,D7885,2023-03-10,340,S419
3901,D9014,2022-09-21,360,S292
3902,D17284,2023-03-15,486,S360
3903,D8805,2020-12-13,418,S305
3904,D4991,2021-05-28,422,S31
3905,D9980,2024-11-16,359,S338
3906,D19864,2022-03-16,397,S347
3907,D17594,2021-06-21,482,S273
3908,D5295,2022-10-19,483,S390
3909,D5521,2022-08-26,356,S185
3910,D14559,2023-09-10,416,S40
3911,D15642,2020-08-24,390,S263
3912,D1164,2020-10-30,407,S459
3913,D116,2023-08-06,421,S387
3914,D13627,2021-04-23,310,S397
3915,D18294,2020-02-24,321,S95
3916,D19130,2020-01-04,330,S3
3917,D12083,2024-07-14,435,S5
3918,D19598,2020-09-09,360,S200
3919,D1650,2024-09-24,421,S56
3920,D17530,2023-05-23,415,S415
3921,D6593,2020-12-30,470,S371
3922,D14525,2024-08-04,477,S469
3923,D14291,2023-01-29,405,S227
3924,D6426,2023-08-01,420,S360
3925,D5827,2021-02-26,386,S1
3926,D11581,2021-08-05,338,S441
3927,D14938,2021-05-29,371,S378
3928,D16697,2024-09-11,341,S23
3929,D5763,2022-11-14,440,S46
3930,D6923,2024-06-22,303,S305
3931,D2844,2021-07-14,487,S325
3932,D6676,2021-11-09,301,S107
3933,D16374,2020-02-25,304,S271
3934,D17115,2022-08-21,375,S307
3935,D11322,2023-11-06,374,S88
3936,D10398,2024-06-19,356,S458
3937,D14985,2022-02-04,473,S268
3938,D13279,2022-11-15,356,S497
3939,D11189,2024-02-25,325,S11
3940,D12345,2022-09-30,389,S240
3941,D3170,2021-12-01,462,S92
3942,D4838,2023-05-23,350,S80
3943,D18138,2020-02-17,494,S233
3944,D16506,2023-10-16,445,S161
3945,D11285,2022-05-21,388,S215
3946,D6204,2024-08-04,335,S399
3947,D9450,2020-12-22,328,S396
3948,D18027,2023-05-23,492,S146
3949,D6812,2024-11-12,318,S93
3950,D14394,2020-06-01,390,S442
3951,D17571,2021-09-07,495,S409
3952,D363,2023-01-03,307,S100
3953,D17094,2024-04-18,410,S356
3954,D12065,2021-02-18,457,S132
3955,D16362,2022-01-31,321,S412
3956,D1905,2023-01-04,383,S211
3957,D9276,2024-05-29,352,S253
3958,D3052,2022-08-13,479,S162
3959,D4855,2024-04-22,336,S338
3960,D19123,2024-07-31,416,S358
3961,D9717,2022-12-17,356,S16
3962,D7139,2023-07-27,481,S6
3963,D9519,2021-05-25,414,S154
3964,D19690,2020-10-22,424,S222
3965,D9288,2021-11-30,309,S241
3966,D1986,2024-10-02,366,S53
3967,D2057,2022-12-27,478,S345
3968,D12948,2021-04-25,399,S455
3969,D12800,2022-09-25,331,S494
3970,D9836,2023-06-03,325,S488
3971,D1052,2024-11-11,488,S58
3972,D4746,2024-09-22,330,S105
3973,D15009,2023-07-02,415,S62
3974,D17722,2020-11-05,416,S64
3975,D7509,2020-06-27,380,S328
3976,D18317,2023-09-19,465,S278
3977,D7175,2020-09-22,359,S286
3978,D3909,2023-09-30,454,S112
3979,D7333,2024-12-04,412,S36
3980,D4513,2021-08-30,459,S276
3981,D1858,2024-10-03,392,S159
3982,D19797,2020-12-25,379,S250
3983,D17091,2022-11-30,361,S28
3984,D11720,2024-05-31,395,S278
3985,D16366,2022-11-29,399,S168
3986,D2205,2022-11-20,371,S88
3987,D5430,2023-08-08,466,S475
3988,D13856,2024-03-08,425,S226
3989,D5801,2024-11-29,491,S360
3990,D12158,2022-06-18,349,S133
3991,D15584,2022-11-08,434,S443
3992,D11102,2023-10-15,412,S68
3993,D12894,2023-09-30,350,S283
3994,D5454,2020-03-25,300,S270
3995,D801,2022-07-19,489,S319
3996,D14678,2022-07-03,393,S411
3997,D5848,2021-10-28,334,S202
3998,D2920,2020-02-19,430,S219
3999,D19139,2024-02-02,416,S137
4000,D12582,2020-08-01,379,S452
4001,D12291,2024-07-29,499,S122
4002,D7900,2022-09-22,435,S373
4003,D9599,2020-02-10,370,S365
4004,D10864,2024-12-31,328,S117
4005,D12072,2021-03-16,486,S32
4006,D15465,2023-05-06,315,S309
4007,D13112,2021-02-01,405,S434
4008,D17573,2022-04-11,338,S70
4009,D8210,2023-12-21,319,S354
4010,D6918,2020-12-06,397,S159
4011,D12058,2021-04-25,325,S123
4012,D2684,2024-10-07,321,S193
4013,D19771,2023-07-12,433,S456
4014,D18032,2021-08-16,449,S59
4015,D12596,2022-03-03,479,S369
4016,D1853,2021-10-21,359,S269
4017,D16888,2024-09-22,466,S188
4018,D2381,2023-08-18,416,S172
4019,D1683,2023-09-17,395,S335
4020,D16912,2022-05-01,346,S322
4021,D2266,2024-04-11,359,S208
4022,D5235,2022-11-07,412,S184
4023,D12842,2024-04-26,395,S8
4024,D16997,2021-03-20,394,S431
4025,D18897,2024-09-16,387,S251
4026,D18730,2021-02-05,337,S119
4027,D14850,2023-05-19,492,S258
4028,D13781,2023-05-29,408,S205
4029,D4722,2024-09-23,416,S333
4030,D17127,2021-04-02,392,S313
4031,D19031,2022-07-14,309,S205
4032,D16754,2023-04-27,453,S410
4033,D17584,2021-03-16,395,S253
4034,D19117,2020-06-03,388,S197
4035,D2160,2021-01-05,432,S299
4036,D8709,2023-04-17,330,S288
4037,D2844,2024-10-24,363,S180
4038,D19934,2021-12-07,303,S117
4039,D4801,2021-09-13,391,S449
4040,D19750,2020-04-05,395,S362
4041,D106,2022-11-08,490,S489
4042,D1160,2022-04-28,390,S237
4043,D16718,2024-05-13,445,S99
4044,D11823,2023-05-07,434,S116
4045,D1301,2020-04-02,468,S433
4046,D15861,2024-09-30,408,S496
4047,D6915,2024-11-24,325,S341
4048,D8407,2024-07-08,389,S6
4049,D19123,2024-01-02,369,S134
4050,D3886,2021-06-04,320,S29
4051,D4233,2020-08-10,343,S163
4052,D11730,2023-09-06,320,S442
4053,D16935,2023-06-04,499,S342
4054,D9665,2023-11-26,394,S489
4055,D7453,2023-11-26,480,S450
4056,D972,2024-08-18,370,S59
4057,D11658,2021-06-23,425,S408
4058,D5065,2020-06-28,373,S215
4059,D14407,2024-07-13,404,S393
4060,D10442,2023-08-18,358,S131
4061,D7002,2023-06-17,418,S317
4062,D4792,2023-12-07,488,S65
4063,D2262,2020-11-21,391,S278
4064,D3758,2021-06-24,423,S284
4065,D2464,2022-01-08,346,S406
4066,D2429,2021-10-11,304,S331
4067,D4882,2022-09-10,485,S292
4068,D12913,2022-12-21,454,S76
4069,D12344,2024-02-12,397,S200
4070,D2671,2020-03-27,459,S453
4071,D14896,2020-10-04,464,S164
4072,D3248,2020-10-22,333,S92
4073,D571,2023-01-17,427,S28
4074,D6432,2021-08-21,301,S463
4075,D14076,2020-05-26,423,S475
4076,D17652,2023-09-17,424,S348
4077,D27,2021-01-17,386,S405
4078,D17112,2020-06-05,392,S487
4079,D5003,2023-06-10,327,S477
4080,D1328,2021-05-23,441,S48
4081,D6200,2022-02-10,451,S484
4082,D17683,2022-01-10,362,S117
4083,D3027,2021-08-21,397,S411
4084,D10083,2024-09-08,360,S418
4085,D2707,2021-05-25,449,S233
4086,D12495,2022-02-18,492,S4
4087,D13476,2022-11-16,498,S339
4088,D6164,2022-11-17,494,S315
4089,D17411,2020-08-27,460,S387
4090,D15587,2020-02-26,495,S336
4091,D5329,2024-02-16,495,S380
4092,D18720,2021-09-22,450,S223
4093,D1017,2023-12-20,450,S426
4094,D6654,2021-11-11,355,S205
4095,D14397,2022-08-10,497,S226
4096,D3465,2024-08-17,421,S158
4097,D4341,2024-04-06,354,S217
4098,D16442,2023-06-10,344,S230
4099,D17289,2020-09-30,430,S368
4100,D15345,2023-02-10,312,S278
4101,D3133,2024-06-16,331,S471
4102,D18214,2022-08-05,481,S114
4103,D3873,2022-01-06,350,S431
4104,D4250,2024-12-15,360,S432
4105,D16953,2024-12-14,373,S451
4106,D15076,2020-06-11,406,S288
4107,D13377,2022-10-05,434,S421
4108,D13187,2021-11-15,464,S331
4109,D5232,2020-12-21,331,S158
4110,D16871,2023-05-05,371,S450
4111,D8703,2020-11-29,346,S313
4112,D2685,2021-12-02,404,S193
4113,D17603,2022-02-12,444,S81
4114,D10959,2021-06-28,444,S58
4115,D1423,2023-01-02,447,S234
4116,D4457,2023-08-31,371,S49
4117,D2310,2023-08-29,368,S384
4118,D8558,2024-02-03,334,S233
4119,D12562,2020-05-05,419,S442
4120,D17909,2021-06-27,396,S195
4121,D13512,2023-06-03,411,S34
4122,D9636,2020-09-13,498,S99
4123,D10958,2023-08-27,330,S42
4124,D10881,2021-01-09,389,S399
4125,D9554,2021-10-26,479,S97
4126,D14941,2020-11-18,372,S217
4127,D8758,2022-12-26,320,S357
4128,D8240,2023-10-29,477,S490
4129,D2207,2024-04-06,389,S194
4130,D6921,2020-01-01,368,S74
4131,D15343,2022-06-20,379,S437
4132,D7798,2023-03-18,458,S356
4133,D8828,2023-06-23,472,S351
4134,D12242,2021-09-09,353,S91
4135,D16505,2023-01-28,326,S127
4136,D364,2023-05-01,489,S449
4137,D3362,2023-01-13,318,S378
4138,D4543,2020-06-12,476,S122
4139,D4119,2023-12-30,472,S397
4140,D16621,2020-12-27,403,S334
4141,D6995,2024-11-30,479,S51
4142,D4251,2020-06-26,465,S247
4143,D2059,2021-07-21,328,S189
4144,D7944,2024-02-29,458,S39
4145,D12481,2020-10-15,350,S202
4146,D18721,2023-07-29,485,S217
4147,D2622,2023-03-14,495,S35
4148,D12949,2020-04-18,493,S443
4149,D6214,2023-05-19,460,S243
4150,D3852,2023-10-31,469,S13
4151,D820,2020-09-25,334,S262
4152,D18145,2023-07-20,367,S343
4153,D9094,2020-04-11,439,S343
4154,D3206,2023-11-24,494,S293
4155,D17196,2021-02-17,476,S425
4156,D5687,2023-12-05,380,S480
4157,D1167,2024-10-10,369,S170
4158,D12186,2021-03-08,498,S200
4159,D423,2024-02-13,347,S357
4160,D13296,2022-02-02,426,S110
4161,D12162,2024-06-22,494,S10
4162,D6992,2024-05-09,373,S175
4163,D13905,2022-10-30,333,S244
4164,D10489,2024-05-14,307,S447
4165,D9895,2021-10-03,430,S309
4166,D8533,2022-02-23,493,S145
4167,D11861,2023-10-29,370,S488
4168,D6737,2020-08-12,361,S116
4169,D17164,2021-03-21,368,S73
4170,D14373,2022-03-11,446,S113
4171,D16783,2024-04-13,340,S37
4172,D13320,2022-12-21,416,S425
4173,D18913,2022-02-19,458,S237
4174,D12451,2021-10-30,481,S354
4175,D12524,2021-07-03,328,S440
4176,D2870,2024-01-11,462,S7
4177,D18576,2020-09-08,453,S417
4178,D7457,2021-04-03,477,S430
4179,D16694,2022-03-06,487,S492
4180,D2491,2020-03-18,486,S356
4181,D10919,2024-09-26,367,S170
4182,D5019,2022-01-20,359,S152
4183,D6253,2022-04-05,344,S380
4184,D9689,2020-12-10,366,S246
4185,D9917,2020-07-16,422,S402
4186,D5379,2021-11-19,462,S464
4187,D18461,2020-08-19,450,S272
4188,D6233,2022-08-15,465,S70
4189,D15017,2021-09-08,489,S223
4190,D15039,2021-11-22,494,S442
4191,D14073,2023-06-19,348,S24
4192,D11732,2024-10-22,458,S266
4193,D12816,2024-01-16,378,S179
4194,D5935,2024-05-09,483,S142
4195,D4552,2021-05-11,376,S166
4196,D11153,2020-11-26,334,S398
4197,D17481,2024-12-22,486,S241
4198,D16317,2021-07-02,474,S336
4199,D6804,2020-08-22,459,S224
4200,D6722,2020-07-07,429,S450
4201,D170,2021-01-23,470,S431
4202,D1567,2021-01-13,472,S1
4203,D2583,2024-08-18,347,S472
4204,D9107,2022-11-13,493,S447
4205,D18646,2021-05-21,389,S338
4206,D16967,2024-04-27,356,S305
4207,D17973,2021-05-23,392,S433
4208,D6251,2024-10-10,356,S208
4209,D7923,2022-12-09,479,S250
4210,D19077,2023-05-03,420,S466
4211,D17734,2020-10-03,488,S264
4212,D19996,2024-05-20,418,S476
4213,D19112,2023-11-01,345,S250
4214,D14826,2022-10-22,427,S484
4215,D1636,2024-11-22,494,S382
4216,D2810,2022-07-26,429,S112
